id,name,lowercase_name
9378,Steve Beck,steve beck
27444,Jonathan Teplitzky,jonathan teplitzky
141,Richard Kelly,richard kelly
10034,Mel Smith,mel smith
11457,Irwin Winkler,irwin winkler
10778,Joel Coen,joel coen
78657,Sophie Fillières,sophie fillières
67385,Robert Guédiguian,robert guédiguian
151727,Sandi Simcha Dubowski,sandi simcha dubowski
11456,Harold Becker,harold becker
585,Pete Docter,pete docter
10796,James Wong,james wong
23949,Richard Linklater,richard linklater
11088,David Mamet,david mamet
9889,Bobby Farrelly,bobby farrelly
9889,Peter Farrelly,peter farrelly
140511,Seth Zvi Rosenfeld,seth zvi rosenfeld
133115,Rob Morrow,rob morrow
45964,Fred Walton,fred walton
32014,William Dear,william dear
13408,DJ Pooh,dj pooh
671,Chris Columbus,chris columbus
17731,Richard Glatzer,richard glatzer
17731,Wash Westmoreland,wash westmoreland
20794,David Atkins,david atkins
11469,Gil Junger,gil junger
14369,Brendan Malloy,brendan malloy
14369,Emmett Malloy,emmett malloy
1535,Tony Scott,tony scott
1433,Guillermo del Toro,guillermo del toro
1999,Todd Field,todd field
58098,Gianni Amelio,gianni amelio
78076,Larry Cohen,larry cohen
87774,Arthur Marks,arthur marks
23847,Barry Shear,barry shear
50785,Jean-Luc Godard,jean-luc godard
12472,Joel Schumacher,joel schumacher
42258,Paul Verhoeven,paul verhoeven
11834,Terry Gilliam,terry gilliam
16085,William Wyler,william wyler
27405,Sidney Hayers,sidney hayers
269,Jean-Luc Godard,jean-luc godard
16441,Don Coscarelli,don coscarelli
11422,Jack Smight,jack smight
31037,Joseph Sargent,joseph sargent
40739,Edward Dmytryk,edward dmytryk
10656,Luc Besson,luc besson
32847,Irving Rapper,irving rapper
39938,George Cukor,george cukor
38766,Lewis Milestone,lewis milestone
43510,Lewis Seiler,lewis seiler
35284,Edward Dmytryk,edward dmytryk
35284,Duilio Coletti,duilio coletti
14584,Robert Moore,robert moore
58886,Dominique Deruddere,dominique deruddere
72277,Peter Weir,peter weir
5781,Luis Buñuel,luis buñuel
23805,Richard Donner,richard donner
34388,Guy Hamilton,guy hamilton
39867,Joseph Ellison,joseph ellison
11033,Brian De Palma,brian de palma
69716,Peter Collinson,peter collinson
37835,James Glickenhaus,james glickenhaus
33356,Peter Greenaway,peter greenaway
3537,Alan Parker,alan parker
38922,Anne Bancroft,anne bancroft
27145,Éric Rohmer,éric rohmer
8738,Don Taylor,don taylor
28614,Brian G. Hutton,brian g. hutton
3604,Mike Hodges,mike hodges
6974,Ib Melchior,ib melchior
26398,Kevin Connor,kevin connor
42218,Bert I. Gordon,bert i. gordon
10649,James Fargo,james fargo
42566,Steve Carver,steve carver
17689,Clint Eastwood,clint eastwood
34084,Albert Band,albert band
15983,Joseph Zito,joseph zito
14854,Steve Carver,steve carver
10847,Harry Hook,harry hook
33525,Mike Hodges,mike hodges
27591,Kevin Connor,kevin connor
299,Lewis Milestone,lewis milestone
31945,Michael Cimino,michael cimino
42160,Richard Rush,richard rush
10650,Clint Eastwood,clint eastwood
8007,John Moore,john moore
19076,Charles Shyer,charles shyer
81442,Stephen Kessler,stephen kessler
50562,Scott J. Gill,scott j. gill
13503,Steve Miner,steve miner
161,Steven Soderbergh,steven soderbergh
43774,Majid Majidi,majid majidi
31064,Patrick Stettner,patrick stettner
31682,Jack Arnold,jack arnold
8342,Danis Tanović,danis tanović
55479,Leon Ichaso,leon ichaso
4886,René Clair,rené clair
228,Josef von Sternberg,josef von sternberg
23111,Paul Mazursky,paul mazursky
42597,Herbert Ross,herbert ross
194,Jean-Pierre Jeunet,jean-pierre jeunet
11397,Joel Gallen,joel gallen
1903,Cameron Crowe,cameron crowe
11889,Richard Eyre,richard eyre
28171,Mojtaba Mirtahasebi,mojtaba mirtahasebi
28171,Kaveh Moinfar,kaveh moinfar
28171,Mohsen Makhmalbaf,mohsen makhmalbaf
9523,Ray Lawrence,ray lawrence
9428,Wes Anderson,wes anderson
1649,Peter Hewitt,peter hewitt
11938,Christopher Morahan,christopher morahan
43143,Quentin Lawrence,quentin lawrence
35201,John Frankenheimer,john frankenheimer
42724,Karel Reisz,karel reisz
24264,John Guillermin,john guillermin
27150,Michael Miller,michael miller
26978,Lamont Johnson,lamont johnson
19209,Jeff Bleckner,jeff bleckner
8386,Jesse Dylan,jesse dylan
12589,John A. Davis,john a. davis
12312,John Pasquin,john pasquin
11232,James Mangold,james mangold
120,Peter Jackson,peter jackson
11086,Frank Darabont,frank darabont
453,Ron Howard,ron howard
18939,Jan Švankmajer,jan švankmajer
12724,Mike Mendez,mike mendez
11414,Stanley Kramer,stanley kramer
31507,William Wyler,william wyler
42612,Haskell Wexler,haskell wexler
18783,Zoltan Korda,zoltan korda
12593,Ralph Bakshi,ralph bakshi
14683,Robert Taylor,robert taylor
10794,Blake Edwards,blake edwards
43136,Delbert Mann,delbert mann
45491,Michael Mak,michael mak
5052,Jules Dassin,jules dassin
37257,Billy Wilder,billy wilder
8489,Michael Mann,michael mann
855,Ridley Scott,ridley scott
12660,Gillian Armstrong,gillian armstrong
10269,Barbra Streisand,barbra streisand
5279,Robert Altman,robert altman
10950,Jessie Nelson,jessie nelson
1365,Marc Forster,marc forster
6440,Lasse Hallström,lasse hallström
14580,Fritz Lang,fritz lang
49410,Barry Shils,barry shils
28296,Ranald MacDougall,ranald macdougall
24206,Russell Mulcahy,russell mulcahy
6037,Robert Moore,robert moore
42987,Joseph Losey,joseph losey
61418,Neal Jimenez,neal jimenez
61418,Michael Steinberg,michael steinberg
27099,Sébastien Lifshitz,sébastien lifshitz
11857,Jake Kasdan,jake kasdan
6312,Christophe Gans,christophe gans
11595,Walter Hill,walter hill
24166,Tsai Ming-liang,tsai ming-liang
26337,John Bailey,john bailey
59066,Ken Cameron,ken cameron
77985,Andrei Konchalovsky,andrei konchalovsky
77074,Arthur Hiller,arthur hiller
10170,Fred Schepisi,fred schepisi
18317,Anthony Minghella,anthony minghella
98491,Robert Fuest,robert fuest
26686,Herbert Ross,herbert ross
61934,John Ford,john ford
27273,Jules Bass,jules bass
27273,"Arthur Rankin, Jr.","arthur rankin, jr."
848,Matthew Robbins,matthew robbins
9610,Richard Fleischer,richard fleischer
15035,Ralph Bakshi,ralph bakshi
16127,Richard Elfman,richard elfman
31603,John G. Avildsen,john g. avildsen
32020,Adrian Lyne,adrian lyne
33155,William Sachs,william sachs
4965,Gary Fleder,gary fleder
11891,Steve Oedekerk,steve oedekerk
11888,Brian Levant,brian levant
150,Walter Hill,walter hill
35263,Jan Schütte,jan schütte
112,Lone Scherfig,lone scherfig
125717,Joseph Cedar,joseph cedar
20678,Mike Binder,mike binder
15050,Douglas Trumbull,douglas trumbull
10423,Rob Cohen,rob cohen
11710,Werner Herzog,werner herzog
17691,Robert Aldrich,robert aldrich
27378,Werner Herzog,werner herzog
57976,Werner Herzog,werner herzog
651,Robert Altman,robert altman
31955,Gillian Armstrong,gillian armstrong
20620,John Frankenheimer,john frankenheimer
18647,Marlon Brando,marlon brando
11362,Kevin Reynolds,kevin reynolds
2637,Mark Pellington,mark pellington
10229,Adam Shankman,adam shankman
50819,Laurice Guillen,laurice guillen
12659,Wang Xiaoshuai,wang xiaoshuai
41870,Noam Gonick,noam gonick
35650,Denis Villeneuve,denis villeneuve
9606,Rintaro,rintaro
11447,Nanni Moretti,nanni moretti
16550,Todd Solondz,todd solondz
13915,Gary Burns,gary burns
34723,Stephen Sommers,stephen sommers
31674,Joel Schumacher,joel schumacher
52744,Ulu Grosbard,ulu grosbard
43340,Gordon Douglas,gordon douglas
20009,Dewey Nicks,dewey nicks
2084,Jez Butterworth,jez butterworth
50225,Peter O'Fallon,peter o'fallon
74692,Sturla Gunnarsson,sturla gunnarsson
39775,Jonathan Demme,jonathan demme
51044,Otto Preminger,otto preminger
29475,Robert Townsend,robert townsend
4267,Bertrand Blier,bertrand blier
4031,Bertrand Blier,bertrand blier
47871,John Schlesinger,john schlesinger
11594,Jean Delannoy,jean delannoy
19562,Philippe de Broca,philippe de broca
11870,Shawn Levy,shawn levy
9884,Andrew Davis,andrew davis
11535,John McTiernan,john mctiernan
27593,Billy Morrissette,billy morrissette
11212,Patrick Read Johnson,patrick read johnson
29887,David Butler,david butler
32484,William A. Seiter,william a. seiter
28345,Allan Dwan,allan dwan
69928,Blake Edwards,blake edwards
21921,Richard Pryor,richard pryor
21845,Daniel Stern,daniel stern
11528,David M. Evans,david m. evans
2441,Julio Médem,julio médem
931,Nicolas Roeg,nicolas roeg
17130,Tamra Davis,tamra davis
10592,Gregory Hoblit,gregory hoblit
8470,Nick Cassavetes,nick cassavetes
16690,Robin Budd,robin budd
16690,Donovan Cook,donovan cook
39939,Jay Chandrasekhar,jay chandrasekhar
9272,Joseph Ruben,joseph ruben
14778,Fred Schepisi,fred schepisi
19137,Vittorio De Sica,vittorio de sica
32499,Vincente Minnelli,vincente minnelli
8737,Melville Shavelson,melville shavelson
33668,Vincente Minnelli,vincente minnelli
39282,Herbert Ross,herbert ross
40687,Elaine May,elaine may
37230,Karel Reisz,karel reisz
993,Joseph L. Mankiewicz,joseph l. mankiewicz
11698,Werner Herzog,werner herzog
41357,Robert Mulligan,robert mulligan
42458,Melvin Frank,melvin frank
93427,Gottfried Reinhardt,gottfried reinhardt
14475,Robert Zemeckis,robert zemeckis
43715,Nathan H. Juran,nathan h. juran
10052,Tom Shadyac,tom shadyac
11979,Michael Rymer,michael rymer
75151,Arliss Howard,arliss howard
35868,Timothy Linh Bui,timothy linh bui
13791,Michael Kalesniko,michael kalesniko
27824,Harry Ralston,harry ralston
270306,Ramin Serry,ramin serry
9991,Barry Skolnick,barry skolnick
480,Mira Nair,mira nair
44340,Larry Fessenden,larry fessenden
18984,Doug Pray,doug pray
25006,Abdul Malik Abbott,abdul malik abbott
23479,Michael Ritchie,michael ritchie
66946,John Berry,john berry
19050,Michael Pressman,michael pressman
38442,Miloš Forman,miloš forman
108266,Stuart Heisler,stuart heisler
108267,Lesley Selander,lesley selander
39387,Miloš Forman,miloš forman
15999,Yoshiaki Kawajiri,yoshiaki kawajiri
614,Ingmar Bergman,ingmar bergman
56133,Carl Lerner,carl lerner
121703,Allan Dwan,allan dwan
77955,Carine Adler,carine adler
2752,Michael Lehmann,michael lehmann
10590,Randall Wallace,randall wallace
40723,Claire Denis,claire denis
29039,Steve Carver,steve carver
22910,Jack Hill ,jack hill 
42517,Jack Hill ,jack hill 
40364,Michele Soavi,michele soavi
115332,Martin Ritt,martin ritt
13225,Bill Kroyer,bill kroyer
21380,Bruno Mattei,bruno mattei
21380,Claudio Fragasso,claudio fragasso
46717,Mark Rydell,mark rydell
63510,Richard Pryor,richard pryor
20465,Michele Soavi,michele soavi
35614,Gary Goldman,gary goldman
35614,Don Bluth,don bluth
7219,Lucio Fulci,lucio fulci
35810,Alfred Zeisler,alfred zeisler
18649,Elliott Nugent,elliott nugent
18646,Stanley Donen,stanley donen
17058,Fritz Lang,fritz lang
13950,Kevin Bray,kevin bray
2135,Simon Wells,simon wells
15186,Steven Soderbergh,steven soderbergh
43997,David Caffrey,david caffrey
31651,Jim Sheridan,jim sheridan
47869,Ken Loach,ken loach
965,Orson Welles,orson welles
33135,Rafal Zielinski,rafal zielinski
10889,John Cassavetes,john cassavetes
16149,Julien Temple,julien temple
54287,James L. Conway,james l. conway
25628,Terry Marcel,terry marcel
65262,Armand Mastroianni,armand mastroianni
10935,Michael Cimino,michael cimino
44004,Martin Davidson,martin davidson
22288,Jerry Schatzberg,jerry schatzberg
32030,Ronald Neame,ronald neame
119617,Robert Scheerer,robert scheerer
29343,Barbara Peeters,barbara peeters
39503,Richard Donner,richard donner
7988,Michael Ritchie,michael ritchie
15310,Richard Fleischer,richard fleischer
17909,Slobodan Šijan,slobodan šijan
22130,Jean Rollin,jean rollin
26843,Moustapha Akkad,moustapha akkad
27458,Ronald F. Maxwell,ronald f. maxwell
14807,John Mackenzie,john mackenzie
14729,Walter Hill,walter hill
46973,Robert Guenette,robert guenette
8690,Umberto Lenzi,umberto lenzi
39543,Alain Resnais,alain resnais
39578,Roy Ward Baker,roy ward baker
3418,Bertrand Tavernier,bertrand tavernier
30924,Kevin Connor,kevin connor
14929,Charles Kaufman,charles kaufman
75552,Richard Lang,richard lang
18910,William Peter Blatty,william peter blatty
24919,Andrea Bianchi,andrea bianchi
26200,Clive Donner,clive donner
24825,Eric Karson,eric karson
38147,Gilbert Cates,gilbert cates
24032,Carl Reiner,carl reiner
26179,Joe Camp,joe camp
4499,Pedro Almodóvar,pedro almodóvar
11333,Sergio Corbucci,sergio corbucci
425,Chris Wedge,chris wedge
1576,Paul W.S. Anderson,paul w.s. anderson
5851,Tom Dey,tom dey
25014,Elie Chouraqui,elie chouraqui
15647,Charles Herman-Wurmfeld,charles herman-wurmfeld
25110,Lieven Debrauwer,lieven debrauwer
38880,Justine Shapiro,justine shapiro
38880,Carlos Bolado,carlos bolado
38880,B.Z. Goldberg,b.z. goldberg
1391,Alfonso Cuarón,alfonso cuarón
18172,Michael Chapman,michael chapman
24248,Richard Fleischer,richard fleischer
14605,George Marshall,george marshall
19797,Brian Sloan,brian sloan
17804,Norman Z. McLeod,norman z. mcleod
31805,David Butler,david butler
13861,Victor Schertzinger,victor schertzinger
29021,Hal Walker,hal walker
31812,Victor Schertzinger,victor schertzinger
13006,Tony Maylam,tony maylam
28213,Éric Rohmer,éric rohmer
10627,Harold Becker,harold becker
42750,John Sayles,john sayles
27930,Jack Hazan,jack hazan
27930,David Mingay,david mingay
259557,Paul Glickler,paul glickler
28124,Jay Sandrich,jay sandrich
41034,Bill Persky,bill persky
11563,Jackie Chan,jackie chan
15119,Robert Houston,robert houston
15119,Kenji Misumi,kenji misumi
55792,Marshall Brickman,marshall brickman
12705,Hal Needham,hal needham
11006,Hal Needham,hal needham
15120,Dick Lowry,dick lowry
40072,Paul Verhoeven,paul verhoeven
21629,Sidney Poitier,sidney poitier
16026,Lasse Åberg,lasse åberg
16026,Peter Hald,peter hald
2371,Aleksandr Alov,aleksandr alov
2371,Vladimir Naumov,vladimir naumov
73134,David Hamilton,david hamilton
36586,Guillermo del Toro,guillermo del toro
6020,Wallace Wolodarsky,wallace wolodarsky
39541,Pete Jones,pete jones
125764,James Bogle,james bogle
18292,David Gordon Green,david gordon green
29394,William Castle,william castle
112942,Fernando Pérez,fernando pérez
90974,Kevin Billington,kevin billington
29402,William Castle,william castle
29396,William Castle,william castle
15028,Jonathan Frakes,jonathan frakes
9275,Danny DeVito,danny devito
4547,David Fincher,david fincher
14635,John Lee Hancock,john lee hancock
29135,Hal Hartley,hal hartley
1791,Michael Haneke,michael haneke
184835,Harry Shearer,harry shearer
41756,Vanessa Middleton,vanessa middleton
35651,Laurent Cantet,laurent cantet
62956,Sara Sugarman,sara sugarman
116904,Marita Giovanni,marita giovanni
22784,Martin Scorsese,martin scorsese
40814,Ken Russell,ken russell
53426,J. Lee Thompson,j. lee thompson
24585,James Frawley,james frawley
17990,James Lapine,james lapine
129542,Percy Adlon,percy adlon
5678,Danny Bilson,danny bilson
11560,Carl Franklin,carl franklin
11452,Walt Becker,walt becker
18435,John McKay,john mckay
35944,Peter Cattaneo,peter cattaneo
64310,Olivier Assayas,olivier assayas
25501,James Foley,james foley
26851,Jayne Loader,jayne loader
26851,Kevin Rafferty,kevin rafferty
26851,Pierce Rafferty,pierce rafferty
17487,Robert Rossen,robert rossen
34276,Nathan H. Juran,nathan h. juran
548,Akira Kurosawa,akira kurosawa
11590,George Roy Hill,george roy hill
1537,Roger Michell,roger michell
12149,Bill Paxton,bill paxton
44373,Zoe Clarke-Williams,zoe clarke-williams
11812,Roger Kumble,roger kumble
35080,Peter Bogdanovich,peter bogdanovich
441,Michel Gondry,michel gondry
8346,Joel Zwick,joel zwick
14168,Delmer Daves,delmer daves
32617,Richard Brooks,richard brooks
31671,Tom Gries,tom gries
2565,John Patrick Shanley,john patrick shanley
307,Roberto Rossellini,roberto rossellini
15482,John De Bello,john de bello
45878,Bill Froehlich,bill froehlich
6393,Arthur Hiller,arthur hiller
12154,Leonard Nimoy,leonard nimoy
11630,Emile Ardolino,emile ardolino
25133,Rudy De Luca,rudy de luca
21970,John Hough,john hough
11892,Barbet Schroeder,barbet schroeder
9334,Chuck Russell,chuck russell
36093,Walter Salles,walter salles
35694,Ethan Hawke,ethan hawke
10491,Michael Apted,michael apted
70054,Anne-Sophie Birot,anne-sophie birot
18323,Jon Purdy,jon purdy
18079,Fabián Bielinsky,fabián bielinsky
35337,Clare Peploe,clare peploe
59199,Bart Freundlich,bart freundlich
11470,James Isaac,james isaac
16643,Stephen Herek,stephen herek
1282,Stacy Peralta,stacy peralta
21220,Arlene Sanford,arlene sanford
52717,Jean-Luc Godard,jean-luc godard
69324,Christine Jeffs,christine jeffs
11468,D.J. Caruso,d.j. caruso
292917,Henry Barrial,henry barrial
19085,Bryan Johnson,bryan johnson
73462,George T. Miller,george t. miller
26030,Jean-Pierre Melville,jean-pierre melville
10164,Roger Donaldson,roger donaldson
42048,Dusan Makavejev,dusan makavejev
62001,Richard Lester,richard lester
28117,Tom Mankiewicz,tom mankiewicz
40555,Peter Masterson,peter masterson
28384,Woody Allen,woody allen
46691,John G. Avildsen,john g. avildsen
27094,Bob Fosse,bob fosse
26725,John McTiernan,john mctiernan
17168,Tom Holland,tom holland
48482,Douglas Day Stewart,douglas day stewart
56179,Robert M. Young,robert m. young
5203,Zalman King,zalman king
13201,Scott Kalvert,scott kalvert
9689,Woody Allen,woody allen
557,Sam Raimi,sam raimi
69850,Ismail Merchant,ismail merchant
44768,Shôhei Imamura,shôhei imamura
1815,Michael Winner,michael winner
55106,Milton Katselas,milton katselas
28289,Gene Saks,gene saks
32037,George P. Cosmatos,george p. cosmatos
39154,Bill Rebane,bill rebane
24767,Charles Haid,charles haid
33796,Bob Rafelson,bob rafelson
32221,Martha Coolidge,martha coolidge
28466,Michael Ritchie,michael ritchie
12227,Randal Kleiser,randal kleiser
43643,Ken Olin,ken olin
10985,Ed Decter,ed decter
2251,Adrian Lyne,adrian lyne
2894,Éric Rohmer,éric rohmer
20712,Ken Russell,ken russell
11240,Stephen Frears,stephen frears
46592,Grigoriy Chukhray,grigoriy chukhray
45186,Steve Carver,steve carver
86483,Jim Wynorski,jim wynorski
5425,Joe D'Amato,joe d'amato
14117,David Butler,david butler
38360,Mikhail Kalatozov,mikhail kalatozov
29318,Lindsay Shonteff,lindsay shonteff
28907,George Sidney,george sidney
39771,Lewis Teague,lewis teague
245,Chris Weitz,chris weitz
245,Paul Weitz,paul weitz
1894,George Lucas,george lucas
4012,Henry Bean,henry bean
9026,Oliver Parker,oliver parker
42193,Tony Richardson,tony richardson
15417,James Fargo,james fargo
11791,Terence Fisher,terence fisher
28577,Robert Wise,robert wise
13963,Martin Scorsese,martin scorsese
23102,Stanley Kramer,stanley kramer
1957,Michael Apted,michael apted
320,Christopher Nolan,christopher nolan
9023,Kelly Asbury,kelly asbury
9023,Lorna Cook,lorna cook
27834,Roman Coppola,roman coppola
17734,Jill Sprecher,jill sprecher
24010,Joshua Logan,joshua logan
39435,Delmer Daves,delmer daves
24005,Roy Ward Baker,roy ward baker
44800,Karel Reisz,karel reisz
24014,George Cukor,george cukor
24008,Howard Hawks,howard hawks
