id,title,release_date,revenue,budget,return
926,Galaxy Quest,1999-12-23,90683916.0,45000000.0,2.0151981333333335
1213,The Talented Mr. Ripley,1999-12-25,128798265.0,40000000.0,3.219956625
10471,Next Friday,2000-01-12,59827328.0,11000000.0,5.438848
10400,The Hurricane,1999-09-17,73956241.0,50000000.0,1.47912482
10397,Angela's Ashes,1999-12-25,13.0,25.0,0.52
20761,Play It to the Bone,1999-12-25,8434146.0,24000000.0,0.35142275
10384,Supernova,2000-01-14,14828081.0,90000000.0,0.16475645555555554
48233,The Terrorist,1998-09-12,140021.0,24554.0,5.702573918709782
5924,Papillon,1973-12-13,53267000.0,12000000.0,4.438916666666667
10493,Dead Calm,1989-04-07,7825000.0,10000000.0,0.7825
13342,Fast Times at Ridgemont High,1982-08-13,27092880.0,4500000.0,6.02064
35119,A Cry in the Dark,1988-11-11,6908797.0,15000000.0,0.4605864666666667
14919,Batman: Mask of the Phantasm,1993-12-25,5617391.0,6000000.0,0.9362318333333334
47620,Poison,1991-04-05,609524.0,250000.0,2.438096
75531,Isn't She Great,2000-01-28,3003296.0,36000000.0,0.0834248888888889
1883,Malcolm X,1992-11-18,48169908.0,34000000.0,1.416762
2005,Sister Act,1992-05-28,231605150.0,31000000.0,7.4711338709677415
6279,Sister Act 2: Back in the Habit,1993-12-09,57319029.0,38000000.0,1.5083955
11087,The Hand that Rocks the Cradle,1992-01-10,88036683.0,11700000.0,7.52450282051282
7305,Alive,1993-01-15,36733909.0,32000000.0,1.14793465625
9475,Scent of a Woman,1992-12-23,134095253.0,31000000.0,4.325653322580645
8872,Wayne's World,1992-02-14,121697323.0,20000000.0,6.08486615
11287,A League of Their Own,1992-07-01,107458785.0,40000000.0,2.686469625
9869,Patriot Games,1992-06-04,178051587.0,45000000.0,3.9567019333333335
619,The Bodyguard,1992-11-25,411006740.0,25000000.0,16.4402696
9374,Death Becomes Her,1992-07-30,149022650.0,55000000.0,2.7095027272727275
11259,Far and Away,1992-05-22,137783840.0,60000000.0,2.296397333333333
1923,Twin Peaks: Fire Walk with Me,1992-06-03,4160851.0,10000000.0,0.4160851
10206,Buffy the Vampire Slayer,1992-07-24,16624456.0,7000000.0,2.3749222857142858
9367,El Mariachi,1992-09-04,2040920.0,220000.0,9.276909090909092
12143,Bad Lieutenant,1992-09-16,2019469.0,1000000.0,2.019469
4234,Scream 3,2000-02-03,161834276.0,40000000.0,4.0458569
9605,Single White Female,1992-08-14,48017402.0,16000000.0,3.001087625
8374,The Boondock Saints,1999-01-22,30471.0,6000000.0,0.0050785
29076,Gun Shy,2000-02-04,1631839.0,10000000.0,0.1631839
1907,The Beach,2000-02-11,144056873.0,40000000.0,3.601421825
15655,The Tigger Movie,2000-02-11,45554533.0,30000000.0,1.5184844333333334
77908,Trois,2000-02-11,1160268.0,200000.0,5.80134
14181,Boiler Room,2000-02-18,28780255.0,26000000.0,1.1069328846153845
10385,Hanging Up,2000-02-16,36037909.0,40000000.0,0.900947725
2787,Pitch Black,2000-02-18,53187659.0,23000000.0,2.312506913043478
2069,The Whole Nine Yards,2000-02-18,106371651.0,41300000.0,2.575584769975787
901,City Lights,1931-01-30,19181.0,1500000.0,0.012787333333333333
10098,The Kid,1921-01-21,2500000.0,250000.0,10.0
2155,Reindeer Games,2000-02-25,32168970.0,42000000.0,0.7659278571428572
47816,3 Strikes,2000-03-01,9000000.0,6000000.0,1.5
25166,Drowning Mona,2000-03-03,15427192.0,16000000.0,0.9641995
1831,The Next Best Thing,2000-03-03,24362772.0,25000000.0,0.97451088
14271,Beyond the Mat,1999-10-22,500000.0,2053648.0,0.24346918264473755
11296,Birdy,1984-12-14,1400000.0,12000000.0,0.11666666666666667
28172,Blood Feast,1963-06-06,4000000.0,24500.0,163.26530612244898
2067,Mission to Mars,2000-03-10,60874615.0,90000000.0,0.6763846111111111
622,The Ninth Gate,1999-08-24,58401898.0,38000000.0,1.536892052631579
20283,Breaking Away,1979-05-24,20000000.0,2300000.0,8.695652173913043
5693,Hoosiers,1986-11-14,28607524.0,9000000.0,3.1786137777777776
287,Bull Durham,1988-06-15,50888000.0,7000000.0,7.269714285714286
968,Dog Day Afternoon,1975-08-11,46665856.0,1800000.0,25.925475555555554
838,American Graffiti,1973-08-01,140000000.0,777000.0,180.18018018018017
820,JFK,1991-12-20,205405498.0,40000000.0,5.13513745
918,Blind Date,1987-03-27,39321715.0,18000000.0,2.184539722222222
61178,Nadine,1987-08-07,5669831.0,12000000.0,0.47248591666666667
16535,Titanic,1953-04-11,4905000.0,1805000.0,2.7174515235457064
462,Erin Brockovich,2000-03-17,256271286.0,52000000.0,4.928293961538461
9532,Final Destination,2000-03-16,53302314.0,23000000.0,2.317491913043478
1541,Thelma & Louise,1991-05-24,45361000.0,16000000.0,2.8350625
8469,Animal House,1978-07-27,141000000.0,2700000.0,52.22222222222222
925,Do the Right Thing,1989-06-30,37295445.0,6500000.0,5.7377607692307695
41823,Mo' Better Blues,1990-08-03,16153593.0,10000000.0,1.6153593
1713,Jungle Fever,1991-06-07,32482682.0,14000000.0,2.3201915714285715
13939,Death Wish,1974-07-24,22000000.0,3000000.0,7.333333333333333
14373,Death Wish 2,1982-02-20,45000000.0,2000000.0,22.5
24873,Death Wish 3,1985-11-01,16945171.0,9000000.0,1.8827967777777779
34746,Death Wish 5: The Face of Death,1994-01-14,1702394.0,5000000.0,0.3404788
996,Double Indemnity,1944-04-24,2500000.0,927262.0,2.696109621660329
1496,Cool as Ice,1991-10-18,1193062.0,6000000.0,0.19884366666666667
1498,Teenage Mutant Ninja Turtles,1990-03-30,202000000.0,13500000.0,14.962962962962964
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991-03-22,78000000.0,25000000.0,3.12
1499,Teenage Mutant Ninja Turtles III,1993-03-17,42000000.0,21000000.0,2.0
1880,Red Dawn,1984-08-10,38376497.0,4200000.0,9.13726119047619
33762,Band of the Hand,1986-04-11,4865912.0,8700000.0,0.5593002298850575
11690,Bloodsport,1988-02-26,11806119.0,1500000.0,7.870746
29143,Eyes of Laura Mars,1978-08-02,20000000.0,7000000.0,2.857142857142857
801,"Good Morning, Vietnam",1987-12-23,123922370.0,13000000.0,9.53249
1879,Guess Who's Coming to Dinner,1967-12-11,56666667.0,4000000.0,14.16666675
2085,Romeo Must Die,2000-03-20,91036760.0,25000000.0,3.6414704
16222,Whatever It Takes,2000-03-31,9902115.0,15000000.0,0.660141
37722,Waking the Dead,2000-03-23,327418.0,8500000.0,0.03851976470588235
3082,Modern Times,1936-02-05,8500000.0,1.0,8500000.0
24748,Hud,1963-05-29,10000000.0,2500000.0,4.0
990,The Hustler,1961-09-25,7600000.0,2000000.0,3.8
840,Close Encounters of the Third Kind,1977-11-16,303788635.0,20000000.0,15.18943175
2291,Jacob's Ladder,1990-11-02,25965144.0,25000000.0,1.03860576
16620,La Bamba,1987-07-24,54215416.0,6500000.0,8.340833230769231
526,Ladyhawke,1985-03-27,18432000.0,20000000.0,0.9216
13346,Lucas,1986-03-28,8200000.0,6000000.0,1.3666666666666667
243,High Fidelity,2000-03-17,47126295.0,30000000.0,1.5708765
10501,The Road to El Dorado,2000-03-31,76432727.0,95000000.0,0.8045550210526315
11478,The Skulls,2000-03-31,35007180.0,15000000.0,2.333812
6644,El Dorado,1966-12-17,6000000.0,4653000.0,1.2894906511927788
879,Hook,1991-12-11,300854823.0,70000000.0,4.297926042857143
11327,Midnight Express,1978-09-12,35000000.0,2300000.0,15.217391304347826
1700,Misery,1990-11-28,61276872.0,20000000.0,3.0638436
54087,Mr. Saturday Night,1992-09-23,13300000.0,43000000.0,0.30930232558139537
34322,Murphy's Romance,1985-12-25,30867525.0,13000000.0,2.374425
10774,Network,1976-11-01,23689877.0,3800000.0,6.234178157894737
10083,No Way Out,1987-08-14,35509515.0,15000000.0,2.367301
10747,The Outlaw Josey Wales,1976-06-30,31800000.0,3700000.0,8.594594594594595
38809,Black and White,1999-09-04,5241315.0,10000000.0,0.5241315
10559,Frequency,2000-04-28,68106245.0,31000000.0,2.1969756451612903
20697,Ready to Rumble,2000-04-07,12372410.0,24000000.0,0.5155170833333333
2621,Return to Me,2000-04-07,36609995.0,24000000.0,1.5254164583333334
10479,Rules of Engagement,2000-04-07,71000000.0,60000000.0,1.1833333333333333
17339,Force 10 from Navarone,1978-11-01,7230000.0,5000000.0,1.446
13665,Arthur,1981-07-17,95461682.0,7000000.0,13.637383142857143
12309,Bachelor Party,1984-06-29,38435947.0,6000000.0,6.4059911666666665
106,Predator,1987-06-11,98235548.0,18000000.0,5.457530444444444
10333,The Prince of Tides,1991-12-25,74787599.0,30000000.0,2.492919966666667
1359,American Psycho,2000-04-13,34266564.0,7000000.0,4.895223428571429
4967,Keeping the Faith,2000-04-14,37036004.0,30000000.0,1.2345334666666667
10557,East Is East,1999-05-14,28200000.0,3800000.0,7.421052631578948
10518,Marathon Man,1976-10-05,21709020.0,6500000.0,3.339849230769231
11977,Caddyshack,1980-07-25,39846344.0,6000000.0,6.641057333333333
18041,Gossip,2000-04-21,5108820.0,14000000.0,0.3649157142857143
14736,Love & Basketball,2000-04-21,27728118.0,20000000.0,1.3864059
3536,U-571,2000-04-20,127666415.0,62000000.0,2.0591357258064518
1443,The Virgin Suicides,1999-04-21,10409377.0,6000000.0,1.7348961666666667
10424,Jennifer Eight,1992-11-06,11390479.0,20000000.0,0.56952395
889,The Flintstones in Viva Rock Vegas,2000-04-28,59468275.0,83000000.0,0.7164852409638555
10564,Where the Heart Is,2000-04-27,33771174.0,15000000.0,2.2514116
15723,The Big Kahuna,2000-04-28,3728888.0,7000000.0,0.5326982857142857
452,The Idiots,1998-04-28,7235.0,2500000.0,0.002894
39283,Carnosaur,1993-05-21,1753979.0,1000000.0,1.753979
98,Gladiator,2000-05-01,457640427.0,103000000.0,4.443110941747573
11129,Human Traffic,1999-06-04,4000000.0,600000.0,6.666666666666667
38925,The Lords of Flatbush,1974-05-01,4000000.0,160000.0,25.0
5491,Battlefield Earth,2000-05-10,21400000.0,44000000.0,0.4863636363636364
10560,Center Stage,2000-05-12,17200925.0,18000000.0,0.9556069444444445
10688,Hamlet,2000-05-12,1568749.0,2000000.0,0.7843745
5683,Pee-wee's Big Adventure,1985-07-26,40940662.0,6000000.0,6.823443666666667
10567,Dinosaur,2000-05-19,354248063.0,127500000.0,2.7784161803921568
9285,Road Trip,2000-05-19,119754278.0,16000000.0,7.484642375
21879,The Hollywood Knights,1980-05-30,10000000.0,2500000.0,4.0
98502,The Myth Of Fingerprints,1997-09-17,458815.0,2000000.0,0.2294075
955,Mission: Impossible II,2000-05-24,546388105.0,125000000.0,4.37110484
8584,Shanghai Noon,2000-05-26,56932305.0,55000000.0,1.0351328181818182
962,The Gold Rush,1925-06-25,2500000.0,923000.0,2.7085590465872156
668,On Her Majesty's Secret Service,1969-12-12,81974493.0,6500000.0,12.611460461538462
691,The Spy Who Loved Me,1977-07-07,185438673.0,14000000.0,13.2456195
698,Moonraker,1979-06-26,210308099.0,34000000.0,6.1855323235294115
682,The Man with the Golden Gun,1974-12-01,97572000.0,7000000.0,13.938857142857144
9600,Big Momma's House,2000-05-31,173959438.0,30000000.0,5.798647933333333
2768,American Gigolo,1980-02-08,22743674.0,4800000.0,4.738265416666667
10911,The Guns of Navarone,1961-04-27,28900000.0,6000000.0,4.816666666666666
23939,Stay Tuned,1992-08-14,10736401.0,25000000.0,0.42945604
11072,Blazing Saddles,1974-02-07,119500000.0,2600000.0,45.96153846153846
985,Eraserhead,1977-03-19,7000000.0,10000.0,700.0
938,For a Few Dollars More,1965-12-18,15000000.0,600000.0,25.0
1551,Flatliners,1990-08-09,61489265.0,26000000.0,2.3649717307692306
10246,Porky's,1981-11-13,125728258.0,4000000.0,31.4320645
19698,Porky's II: The Next Day,1983-06-24,33759266.0,6500000.0,5.193733230769231
23919,Porky's 3: Revenge,1985-03-22,20518905.0,9000000.0,2.2798783333333335
169,Predator 2,1990-11-20,57120318.0,35000000.0,1.6320090857142857
865,The Running Man,1987-11-13,38122105.0,27000000.0,1.4119298148148147
9663,Starman,1984-12-13,28744356.0,22000000.0,1.3065616363636363
10128,Alien Nation,1988-10-07,32155047.0,16000000.0,2.0096904375
9659,Mad Max,1979-04-12,100000000.0,400000.0,250.0
8810,Mad Max 2: The Road Warrior,1981-12-24,24600832.0,2000000.0,12.300416
9355,Mad Max Beyond Thunderdome,1985-06-29,36230219.0,12305523.0,2.9442242316722336
635,Angel Heart,1987-03-06,17185632.0,17000000.0,1.0109195294117648
10068,Nine 1/2 Weeks,1986-02-14,6735922.0,17000000.0,0.39623070588235293
11495,Firestarter,1984-05-11,17080167.0,15000000.0,1.1386778
10117,Action Jackson,1988-02-12,20256975.0,7000000.0,2.8938535714285716
9679,Gone in Sixty Seconds,2000-06-09,237202299.0,90000000.0,2.6355811
51333,Love's Labour's Lost,2000-03-31,299792.0,13000000.0,0.023060923076923076
482,Shaft,1971-07-02,12121618.0,4000000.0,3.0304045
592,The Conversation,1974-04-07,4420000.0,1600000.0,2.7625
12611,The Fury,1978-03-10,24000000.0,5500000.0,4.363636363636363
9040,Serpico,1973-12-05,29800000.0,3000000.0,9.933333333333334
25364,Ace in the Hole,1951-06-29,1300000.0,1821052.0,0.7138730799559815
5121,The Sugarland Express,1974-04-05,12800000.0,3000000.0,4.266666666666667
6978,Big Trouble in Little China,1986-05-30,11000000.0,25000000.0,0.44
10571,Boys and Girls,2000-06-16,20627372.0,16000000.0,1.28921075
479,Shaft,2000-06-15,107196498.0,46000000.0,2.330358652173913
7450,Titan A.E.,2000-06-16,36754634.0,75000000.0,0.49006178666666667
31023,Butterfly,1999-09-24,6000000.0,3000000.0,2.0
7443,Chicken Run,2000-06-21,224834564.0,45000000.0,4.996323644444445
2123,"Me, Myself & Irene",2000-06-22,149270999.0,51000000.0,2.9268823333333334
2024,The Patriot,2000-06-28,215294342.0,110000000.0,1.957221290909091
17711,The Adventures of Rocky & Bullwinkle,2000-06-30,35134820.0,76000000.0,0.46230026315789474
2133,The Perfect Storm,2000-03-15,325756637.0,120000000.0,2.714638641666667
15379,Missing in Action,1984-11-16,22812411.0,1500000.0,15.208274
12764,Missing in Action 2: The Beginning,1985-03-01,10755447.0,2410000.0,4.462841078838174
16094,House Party,1990-03-09,26386000.0,2500000.0,10.5544
494,Shaft in Africa,1973-06-14,1458000.0,2142000.0,0.680672268907563
493,Shaft's Big Score!,1972-06-08,10000000.0,1978000.0,5.055611729019211
4244,The Kid,2000-07-07,69700000.0,65000000.0,1.0723076923076924
4247,Scary Movie,2000-07-07,278019771.0,19000000.0,14.63261952631579
20770,But I'm a Cheerleader,1999-09-12,2600000.0,1200000.0,2.1666666666666665
1788,Footloose,1984-02-17,80035402.0,8200000.0,9.760414878048781
32275,Duel in the Sun,1946-12-31,20400000.0,6000000.0,3.4
36657,X-Men,2000-07-13,296339527.0,75000000.0,3.9511936933333334
36047,The In Crowd,2000-07-19,5217498.0,15000000.0,0.3478332
2655,What Lies Beneath,2000-07-21,155464351.0,100000000.0,1.55464351
12599,Pokémon: The Movie 2000,1999-07-17,133949270.0,30000000.0,4.464975666666667
11940,Sinbad and the Eye of the Tiger,1977-07-15,16000000.0,3500000.0,4.571428571428571
10276,What About Bob?,1991-05-17,63710000.0,35000000.0,1.8202857142857143
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,1972-08-06,18016290.0,2000000.0,9.008145
11686,Love and Death,1975-06-10,20173742.0,3000000.0,6.724580666666666
12107,Nutty Professor II: The Klumps,2000-07-27,123307945.0,84000000.0,1.4679517261904762
6282,Coyote Ugly,2000-07-30,113916474.0,45000000.0,2.5314772
9383,Hollow Man,2000-08-04,190213455.0,95000000.0,2.002246894736842
5551,Space Cowboys,2000-07-31,128884132.0,65000000.0,1.9828328
2360,Saving Grace,2000-01-24,26330482.0,10000000.0,2.6330482
33408,The Crush,1993-04-02,13609396.0,6000000.0,2.2682326666666666
11589,Kelly's Heroes,1970-06-22,5200000.0,4000000.0,1.3
15158,Phantasm II,1988-07-08,7282851.0,3000000.0,2.427617
26515,Pumpkinhead,1988-06-09,4385516.0,3500000.0,1.2530045714285714
39473,Silent Fall,1994-10-28,3180674.0,30000000.0,0.10602246666666666
8843,The Cell,2000-08-17,104155843.0,33000000.0,3.1562376666666667
10643,Godzilla 2000,1999-12-11,10037390.0,1000000.0,10.03739
37136,The Naked Gun: From the Files of Police Squad!,1988-12-02,78756177.0,12000000.0,6.56301475
37137,The Naked Gun 2½: The Smell of Fear,1991-06-28,86930411.0,23000000.0,3.7795830869565217
3110,Shane,1953-04-23,20000000.0,3100000.0,6.451612903225806
9651,Supergirl,1984-11-19,14296438.0,35000000.0,0.40846965714285716
11398,The Art of War,2000-08-23,30199105.0,40000000.0,0.754977625
1588,Bring It On,2000-08-25,90449929.0,28000000.0,3.230354607142857
12211,Highlander: Endgame,2000-09-01,15843608.0,25000000.0,0.63374432
1619,The Way of the Gun,2000-09-08,19125401.0,8500000.0,2.2500471764705883
786,Almost Famous,2000-09-15,47383689.0,60000000.0,0.78972815
10562,Under Suspicion,2000-09-24,260562.0,25000000.0,0.01042248
12212,Urban Legends: Final Cut,2000-09-19,38574362.0,14000000.0,2.7553115714285714
16,Dancer in the Dark,2000-05-17,40031879.0,12800000.0,3.127490546875
22597,The Broken Hearts Club: A Romantic Comedy,2000-02-01,1744858.0,1000000.0,1.744858
10637,Remember the Titans,2000-09-29,136706683.0,30000000.0,4.556889433333334
9003,Hellraiser,1987-09-11,14564027.0,1000000.0,14.564027
9064,Hellbound: Hellraiser II,1988-12-23,12090735.0,3000000.0,4.030245
11569,Hellraiser III: Hell on Earth,1992-09-11,12534961.0,5000000.0,2.5069922
2160,Voyage to the Bottom of the Sea,1961-07-12,7000000.0,1580000.0,4.430379746835443
2161,Fantastic Voyage,1966-08-24,12000000.0,5115000.0,2.346041055718475
10461,Get Carter,2000-10-06,19412993.0,63600000.0,0.3052357389937107
1597,Meet the Parents,2000-10-06,330444045.0,55000000.0,6.008073545454545
641,Requiem for a Dream,2000-10-27,7390108.0,4500000.0,1.6422462222222223
16888,The Ladies Man,2000-10-13,13700000.0,24000000.0,0.5708333333333333
18498,Ghoulies,1984-11-08,35000000.0,1000000.0,35.0
71,Billy Elliot,2000-05-18,110000000.0,5000000.0,22.0
1636,Bedazzled,2000-10-19,90383208.0,48000000.0,1.8829835
10647,Pay It Forward,2000-10-12,55707411.0,40000000.0,1.392685275
24100,The Little Vampire,2000-10-27,13555988.0,22000000.0,0.6161812727272727
4327,Charlie's Angels,2000-11-02,264105545.0,92000000.0,2.870712445652174
4958,The Legend of Bagger Vance,2000-11-02,39459427.0,80000000.0,0.4932428375
11978,Men of Honor,2000-09-13,48814909.0,32000000.0,1.52546590625
8870,Red Planet,2000-11-10,33463969.0,80000000.0,0.4182996125
681,Diamonds Are Forever,1971-12-13,116019547.0,7200000.0,16.113825972222223
8452,The 6th Day,2000-11-17,96085477.0,82000000.0,1.1717741097560976
10862,Bounce,2000-11-15,36779296.0,35000000.0,1.0508370285714286
8871,How the Grinch Stole Christmas,2000-11-17,345141403.0,123000000.0,2.8060276666666666
16340,Rugrats in Paris: The Movie,2000-09-14,103.0,30.0,3.433333333333333
10481,102 Dalmatians,2000-10-07,183611771.0,85000000.0,2.160138482352941
10876,Quills,2000-11-22,7060876.0,13500000.0,0.5230278518518519
9741,Unbreakable,2000-11-13,248118121.0,75000000.0,3.308241613333333
146,"Crouching Tiger, Hidden Dragon",2000-10-01,213525736.0,17000000.0,12.560337411764706
11849,Dungeons & Dragons,2000-12-08,15185241.0,35000000.0,0.4338640285714286
11678,Vertical Limit,2000-12-08,215663859.0,75000000.0,2.87551812
2669,The Bounty,1984-05-04,8613462.0,25000000.0,0.34453848
708,The Living Daylights,1987-06-29,191185897.0,40000000.0,4.779647425
1857,The Transformers: The Movie,1986-08-08,5849647.0,6000000.0,0.9749411666666666
10673,Wall Street,1987-12-10,43848069.0,15000000.0,2.9232046
2604,Born on the Fourth of July,1989-12-20,161001698.0,14000000.0,11.500121285714286
10132,Talk Radio,1988-12-21,3468572.0,4000000.0,0.867143
11064,Brewster's Millions,1985-05-22,45833132.0,20000000.0,2.2916566
107,Snatch,2000-09-01,83557872.0,10000000.0,8.3557872
40820,Punchline,1988-10-07,21032267.0,15000000.0,1.4021511333333334
392,Chocolat,2000-12-14,152500343.0,25000000.0,6.10001372
8859,"Dude, Where’s My Car?",2000-12-15,73180723.0,13000000.0,5.629286384615384
11688,The Emperor's New Groove,2000-12-09,169327687.0,100000000.0,1.69327687
12509,Pollock,2000-09-06,8.0,6.0,1.3333333333333333
3981,What Women Want,2000-12-15,374111707.0,70000000.0,5.344452957142857
711,Finding Forrester,2000-12-21,80049764.0,43000000.0,1.861622418604651
2046,The Gift,2000-12-22,12008642.0,10000000.0,1.2008642
